"","context_group","groupText","context","id","answer","text","group","value"
"8589","4_0","other",4,99,3,"Find a computer near by to send a message through facebook",0,51
"8590","4_0","other",4,4,4,"Walk the same way her friend would walk and try to find her",0,90.6666666666667
"8591","4_0","other",4,7,4,"Liz can not renew her membership",0,26.6666666666667
"8592","4_0","other",4,45,4,"Start running outside while waiting.",0,73.3333333333333
"8593","4_0","other",4,46,4,"Liz could cancel out on her game with her friend without stating why.",0,37.3333333333333
"8594","4_0","other",4,48,4,"going anyway to the gym",0,69
"8595","4_0","other",4,61,4,"Go to another gym",0,70
"8596","4_0","other",4,64,4,"bribe the front desk for a trial membership",0,14
"8597","4_0","other",4,78,4,"ask her friend to pay her renewal now with the promise of payback",0,40
"8598","4_0","other",4,94,4,"just leave and pretend she thought they were supposed to play another time or day",0,3.33333333333333
"8599","4_0","other",4,104,4,"Play elsewhere",0,83.3333333333333
"8600","4_0","other",4,25,5,"Suggest they do something else",0,74
"8601","4_0","other",4,33,5,"Ask her friend to get a membership. ",0,65.3333333333333
"8602","4_0","other",4,39,5,"Steal a bicycle.",0,7.66666666666667
"8603","4_0","other",4,40,5,"ask friend for money",0,83.3333333333333
"8604","4_0","other",4,42,5,"get someone else to play with her friend",0,50
"8605","4_0","other",4,61,5,"Play with playground",0,59.6666666666667
"8606","4_0","other",4,65,5,"Just say she forgot",0,18.3333333333333
"8607","4_0","other",4,69,5,"build a racquetball court in the parking lot of the gym and play with her friend out there.",0,37.6666666666667
"8608","4_0","other",4,74,5,"See if she can talk to her friend while she's at the gym.",0,83.3333333333333
"8609","4_0","other",4,75,5,"Lie that the gym messed up her membership expiration date and that she is still current",0,0.333333333333333
"8610","4_0","other",4,85,5,"cry.",0,48.3333333333333
"8611","4_0","other",4,92,5,"harass the employee at the gym",0,10
"8612","4_0","other",4,96,5,"force her way in",0,0.666666666666667
"8613","4_0","other",4,98,5,"Liz could buy another phone",0,44.3333333333333
"8614","4_0","other",4,104,5,"go tell her friend in person",0,100
"8615","5_0","other",5,12,1,"she should find help",0,53
"8616","5_0","other",5,37,3,"Blame the mother",0,8
"8617","5_0","other",5,51,3,"Call another friend to get the assignment from her mom and bring it to her.",0,51.3333333333333
"8618","5_0","other",5,61,3,"She intends to finish there soon ",0,21.6666666666667
"8619","5_0","other",5,89,3,"Check her computer for a digital file of her assignment",0,100
"8620","5_0","other",5,35,4,"Ask to do extra credit instead",0,50
"8621","5_0","other",5,56,4,"Ask herself why she didn't notice this earlier while eating lunch!",0,100
"8622","5_0","other",5,82,4,"blame her mom",0,69
"8623","5_0","other",5,85,4,"create a diversion to get ejected from class.",0,27.6666666666667
"8624","5_0","other",5,99,4,"ask for a second copy of the homework from her teacher",0,52.6666666666667
"8625","5_0","other",5,12,5,"she should find help from her school",0,55.3333333333333
"8626","5_0","other",5,48,5,"see if she can do it the same day",0,77.6666666666667
"8627","5_0","other",5,59,5,"Ask for extra credit.",0,87
"8628","5_0","other",5,61,5,"Otherwise she will apologize to them",0,69
"8629","5_0","other",5,62,5,"Talk to the principal",0,100
"8630","5_0","other",5,74,5,"Yell at her mom when she gets home that she didn't get the credit for her homework.",0,12
"8631","5_0","other",5,76,5,"Drop out of school and apply at Starbucks",0,16.3333333333333
"8632","5_0","other",5,84,5,"pay a classmate for their work",0,16
"8633","6_0","other",6,12,1,"he should find them",0,53
"8634","6_0","other",6,15,1,"Kill a bear and climb inside it for warmth",0,1.33333333333333
"8635","6_0","other",6,61,1,"There he will hear the fire and wait for himself",0,42
"8636","6_0","other",6,98,1,"Brad should try not to panic",0,86.3333333333333
"8637","6_0","other",6,101,1,"eat all the food alone",0,3
"8638","6_0","other",6,12,2,"he should make a search on him",0,56.3333333333333
"8639","6_0","other",6,26,2,"let someone else lead",0,90.3333333333333
"8640","6_0","other",6,39,2,"Take a break and think of a plan.",0,97
"8641","6_0","other",6,54,2,"Offer to hike on by himself with a little of the supplies so he can move faster and find help. ",0,77
"8642","6_0","other",6,75,2,"Develop a plan to expedite their rescue",0,100
"8643","6_0","other",6,77,2,"try and self rescue",0,83.6666666666667
"8644","6_0","other",6,97,2,"rescue themselves by trying find a nearby village with people to call the rescue crew",0,60
"8645","6_0","other",6,12,3,"he should try to rescue them",0,54.3333333333333
"8646","6_0","other",6,21,3,"look for materials to survive",0,66
"8647","6_0","other",6,32,3,"look for help",0,99
"8648","6_0","other",6,39,3,"Gather things from the forest for survival.",0,92.6666666666667
"8649","6_0","other",6,46,3,"Brad could lie to his friends that it was all part of the hiking session.",0,59.3333333333333
"8650","6_0","other",6,54,3,"Gripe about the trip and how horrible an idea it was, making the situation worse for his friends. ",0,32
"8651","6_0","other",6,67,3,"find resources in the wilderness",0,80.3333333333333
"8652","6_0","other",6,74,3,"Look for help in their surrounding.",0,91.3333333333333
"8653","6_0","other",6,10,4,"Steal food or water from friends",0,3.66666666666667
"8654","6_0","other",6,12,4,"he should go onto the spot",0,53
"8655","6_0","other",6,20,4,"make plans for surviving long term",0,96.3333333333333
"8656","6_0","other",6,30,4,"stay together",0,73.6666666666667
"8657","6_0","other",6,32,4,"pray about it",0,99.3333333333333
"8658","6_0","other",6,37,4,"Blame his mates fir getting lost.",0,49
"8659","6_0","other",6,54,4,"Make jokes about how they can eat each other if the situation got really bad. ",0,10
"8660","6_0","other",6,61,4,"He will try indentify the smoke for that place ",0,26.3333333333333
"8661","6_0","other",6,95,4,"take some time to calm down before making any decisions",0,60
"8662","6_0","other",6,101,4,"make a place to preserve food",0,100
"8663","6_0","other",6,12,5,"he should get rescue on them",0,52
"8664","6_0","other",6,18,5,"Brad and his friends can have a party and use all the supplies that they have left.",0,5
"8665","6_0","other",6,22,5,"look for a cave or other secluded place to keep warm",0,100
"8666","6_0","other",6,30,5,"do not give up hope",0,71
"8667","6_0","other",6,39,5,"Panic and lose control of himself.",0,46
"8668","6_0","other",6,40,5,"unsure",0,75.3333333333333
"8669","6_0","other",6,45,5,"die",0,36.3333333333333
"8670","6_0","other",6,52,5,"cry",0,71
"8671","6_0","other",6,54,5,"Pray for help to arrive soon. ",0,92.6666666666667
"8672","6_0","other",6,61,5,"Who will try to walk away from that place to cutout place",0,72
"8673","6_0","other",6,67,5,"pray for fast rescue",0,92.3333333333333
"8674","6_0","other",6,72,5,"Stay optimistic/Keep their spirits up/Stay positive",0,85
"8675","6_0","other",6,77,5,"try to survive in the woods",0,42.6666666666667
"8676","6_0","other",6,79,5,"Reassure his friends that help is on the way",0,74.3333333333333
"8677","6_0","other",6,80,5,"Steal someone else's water and food.",0,4
"8678","6_0","other",6,81,5,"Pray for help.",0,80.6666666666667
"8679","6_0","other",6,83,5,"Never go hiking again. ",0,70.6666666666667
"8680","6_0","other",6,86,5,"Brad can dance to keep himself warm.",0,39.3333333333333
"8681","6_0","other",6,98,5,"He should rub his palm together to generate heat",0,75
"8682","7_0","other",7,128,2,"Go with Ted",0,58.3333333333333
"8683","7_0","other",7,129,2,"Tell Ted that she'll meet him inside.",0,26.6666666666667
"8684","7_0","other",7,106,3,"cry",0,41.3333333333333
"8685","7_0","other",7,112,3,"Sit outside and listen to the concert",0,74.6666666666667
"8686","7_0","other",7,136,3,"She could ask one of her friends to loan Ted a ticket",0,33.3333333333333
"8687","7_0","other",7,137,3,"Ask his friends to split the cost of the ticket.",0,72
"8688","7_0","other",7,191,3,"Try to find someone who happens to have an extra ticket ",0,70
"8689","7_0","other",7,115,4,"Bribe the guards and/or ticket people.",0,4
"8690","7_0","other",7,127,4,"see if someone else has a spare ticket",0,96.6666666666667
"8691","7_0","other",7,138,4,"She could try and bribe a security guard to let them in.",0,4.66666666666667
"8692","7_0","other",7,148,4,"Express sadness for him",0,76.6666666666667
"8693","7_0","other",7,150,4,"give ticket away to anotehr friend",0,75.3333333333333
"8694","7_0","other",7,166,4,"tell him to stay",0,9
"8695","7_0","other",7,168,4,"Ask one of her other friends to give Ted their ticket.",0,4
"8696","7_0","other",7,177,4,"To watch the concert on TV.",0,84.3333333333333
"8697","7_0","other",7,182,4,"Darya can record the concert so Ted doesn't miss what happened.",0,65.6666666666667
"8698","7_0","other",7,109,5,"Take your friend's ticket",0,29.3333333333333
"8699","7_0","other",7,140,5,"Agree with Ted what to do",0,88.6666666666667
"8700","7_0","other",7,154,5,"cry",0,42
"8701","7_0","other",7,165,5,"convince someone else to give up their ticket",0,43.3333333333333
"8702","7_0","other",7,170,5,"Cry",0,84.6666666666667
"8703","7_0","other",7,171,5,"do nothing",0,98.3333333333333
"8704","7_0","other",7,172,5,"Darya could convince everyone to do something else together and hopefully get a refund on the tickets.",0,58.3333333333333
"8705","7_0","other",7,193,5,"nothing",0,67.3333333333333
"8706","7_0","other",7,200,5,"She could see if someone has an extra ticket.",0,39.3333333333333
"8707","7_0","other",7,208,5,"let it go",0,85.6666666666667
"8708","8_0","other",8,108,1,"call the police",0,47.3333333333333
"8709","8_0","other",8,114,1,"Wave at the teenager",0,75
"8710","8_0","other",8,122,1,"Say something like excuse me.",0,76
"8711","8_0","other",8,147,2,"Get out of the water and confirm who he is",0,86.3333333333333
"8712","8_0","other",8,156,2,"Flirt with him and distract him away from the items",0,17
"8713","8_0","other",8,152,3,"guard her own stuff better",0,100
"8714","8_0","other",8,182,3,"Eunice can pretend the belongings is her and see what he does.",0,53.6666666666667
"8715","8_0","other",8,105,4,"SWIM HER HER CHILDREN",0,71.3333333333333
"8716","8_0","other",8,108,4,"lough",0,48.6666666666667
"8717","8_0","other",8,120,4,"Pretend it is her stuff/belongings",0,40
"8718","8_0","other",8,131,4,"Go play with the family",0,38.6666666666667
"8719","8_0","other",8,169,4,"Chase the teenager away",0,18
"8720","8_0","other",8,176,4,"walk near him to see if he stops",0,96.6666666666667
"8721","8_0","other",8,179,4,"make sure the teenager sees her",0,100
"8722","8_0","other",8,185,4,"give him the evil eye",0,31
"8723","8_0","other",8,197,4,"Eunice could make a beeline towards the young man and see if he runs away",0,24.6666666666667
"8724","8_0","other",8,208,4,"found anybody related to him",0,83.3333333333333
"8725","8_0","other",8,122,5,"she could comment to stay away.",0,60
"8726","8_0","other",8,139,5,"Flash and Seduce the teenager to get their stuff back",0,6.66666666666667
"8727","8_0","other",8,150,5,"move bag away from him",0,55.3333333333333
"8728","8_0","other",8,174,5,"Retain a devilish smile, grab a piece of popcorn, and enjoy the show.",0,60.3333333333333
"8729","9_0","other",9,108,2,"repair the car",0,44.3333333333333
"8730","9_0","other",9,140,2,"Warn the driver",0,81
"8731","9_0","other",9,174,2,"Not call the police, because the police don't respond anymore. We're on our own now.",0,93.3333333333333
"8732","9_0","other",9,196,2,"scold the driver",0,20.3333333333333
"8733","9_0","other",9,106,3,"confront",0,63
"8734","9_0","other",9,134,3,"Stay behind the car until police arive",0,91.6666666666667
"8735","9_0","other",9,156,3,"Curse him out",0,29.6666666666667
"8736","9_0","other",9,196,3,"stop the vehicle",0,88.3333333333333
"8737","9_0","other",9,121,4,"go ahead to warn drivers coming",0,98
"8738","9_0","other",9,150,4,"drive to protect other cars",0,35
"8739","9_0","other",9,142,5,"Let someone else deal with it. ",0,43.3333333333333
"8740","9_0","other",9,144,5,"Try to warn other drivers. ",0,83
"8741","9_0","other",9,152,5,"make sure his seat belt is on",0,100
"8742","9_0","other",9,170,5,"Be scared",0,76.3333333333333
"8743","9_0","other",9,177,5,"Ask for help from other traffic participants.",0,93.6666666666667
"8744","9_0","other",9,195,5,"wait until the car stops at a red light and go confront the driver",0,28.6666666666667
"8745","9_0","other",9,196,5,"assist the driver",0,84.6666666666667
"8746","10_0","other",10,171,2,"lock their doors",0,100
"8747","10_0","other",10,108,3,"call home",0,44
"8748","10_0","other",10,112,3,"Ask someone else nearby to give her a ride",0,60.3333333333333
